Area Code,Date,Margin,Marketing,Product Type,Product Id,Product,Profit,Sales,State,Total Expenses
775,1/2/2018,618,144,Veg Pizza,9,Veggie Loaded,513,1131,Nevada,273
775,1/2/2018,450,99,Veg Pizza,10,My Own Veg,420,813,Nevada,168
702,1/2/2018,933,231,NonVeg Pizza,11,Spicy Chicken,900,1743,Nevada,327
775,1/2/2018,687,189,NonVeg Pizza,12,Chicken Loaded,633,1461,Nevada,261
775,1/2/2018,-720,273,NonVeg Pizza,13,Pepperoni,-1524,75,Nevada,375
702,1/2/2018,84,15,NonVeg Burger,6,Chicken Char Grilled,48,150,Nevada,51
702,1/2/2018,123,36,Veg Burger,2,Veggie Delight,-21,237,Nevada,138
775,1/2/2018,105,24,Veg Burger,3,Veg Char Grilled,27,201,Nevada,87
775,1/2/2018,129,0,NonVeg Burger,4,Crispy Chicken,138,138,Nevada,36
775,1/2/2018,81,15,NonVeg Burger,5,Chicken Fillet,45,144,Nevada,51
503,1/2/2018,144,27,Veg Pizza,8,Margherita,126,258,Oregon,60
503,1/2/2018,168,42,Veg Pizza,9,Veggie Loaded,135,321,Oregon,78
503,1/2/2018,102,18,NonVeg Pizza,11,Spicy Chicken,75,180,Oregon,51
503,1/2/2018,360,78,NonVeg Pizza,12,Chicken Loaded,276,639,Oregon,174
971,1/2/2018,360,78,NonVeg Pizza,13,Pepperoni,315,660,Oregon,147
503,1/2/2018,510,141,NonVeg Burger,6,Chicken Char Grilled,441,1086,Oregon,213
541,1/2/2018,225,147,Veg Burger,1,Crispy Veg,-18,411,Oregon,237
503,1/2/2018,270,63,Veg Burger,2,Veggie Delight,111,495,Oregon,195
971,1/2/2018,228,48,Veg Burger,3,Veg Char Grilled,168,408,Oregon,114
541,1/2/2018,219,66,NonVeg Burger,4,Crispy Chicken,81,423,Oregon,165
541,1/2/2018,240,57,NonVeg Burger,5,Chicken Fillet,147,447,Oregon,141
206,1/2/2018,585,126,Veg Pizza,8,Margherita,540,1038,Washington,222
509,1/2/2018,168,30,Veg Pizza,9,Veggie Loaded,150,300,Washington,66
206,1/2/2018,327,60,NonVeg Pizza,11,Spicy Chicken,294,555,Washington,129
425,1/2/2018,243,51,NonVeg Pizza,12,Chicken Loaded,183,438,Washington,120
425,1/2/2018,270,174,NonVeg Pizza,13,Pepperoni,12,495,Washington,261
253,1/2/2018,186,45,NonVeg Burger,4,Crispy Chicken,156,351,Washington,81
206,1/2/2018,195,60,NonVeg Burger,5,Chicken Fillet,54,378,Washington,159
425,1/2/2018,252,63,NonVeg Burger,6,Chicken Char Grilled,183,492,Washington,129
360,1/2/2018,252,54,Veg Burger,2,Veggie Delight,195,453,Washington,120
253,1/2/2018,384,249,Veg Burger,3,Veg Char Grilled,66,702,Washington,339
970,1/3/2018,489,135,Veg Pizza,8,Margherita,420,1038,Colorado,207
303,1/3/2018,219,141,Veg Pizza,9,Veggie Loaded,-18,399,Colorado,231
970,1/3/2018,231,54,Veg Pizza,10,My Own Veg,138,429,Colorado,138
970,1/3/2018,213,66,NonVeg Pizza,11,Spicy Chicken,72,411,Colorado,165
970,1/3/2018,219,57,NonVeg Pizza,12,Chicken Loaded,141,432,Colorado,123
719,1/3/2018,165,42,NonVeg Pizza,13,Pepperoni,129,312,Colorado,78
720,1/3/2018,351,66,NonVeg Burger,5,Chicken Fillet,375,633,Colorado,99
970,1/3/2018,324,69,NonVeg Burger,6,Chicken Char Grilled,240,576,Colorado,162
303,1/3/2018,378,72,Veg Burger,1,Crispy Veg,402,681,Colorado,108
970,1/3/2018,327,81,Veg Burger,2,Veggie Delight,306,618,Colorado,120
303,1/3/2018,417,78,Veg Burger,3,Veg Char Grilled,450,747,Colorado,114
312,1/3/2018,378,72,Veg Pizza,8,Margherita,405,681,Illinois,105
630,1/3/2018,327,81,Veg Pizza,9,Veggie Loaded,312,618,Illinois,117
309,1/3/2018,417,78,Veg Pizza,10,My Own Veg,453,747,Illinois,111
708,1/3/2018,351,66,NonVeg Pizza,11,Spicy Chicken,375,633,Illinois,99
815,1/3/2018,324,69,NonVeg Pizza,12,Chicken Loaded,237,576,Illinois,165
217,1/3/2018,972,240,NonVeg Burger,5,Chicken Fillet,939,1812,Illinois,339
630,1/3/2018,717,198,NonVeg Burger,6,Chicken Char Grilled,660,1527,Illinois,273
773,1/3/2018,639,150,Veg Burger,2,Veggie Delight,531,1173,Illinois,282
815,1/3/2018,474,102,Veg Burger,3,Veg Char Grilled,453,855,Illinois,168
563,1/3/2018,972,240,Veg Pizza,8,Margherita,945,1812,Iowa,336
641,1/3/2018,474,102,Veg Pizza,9,Veggie Loaded,453,855,Iowa,168
712,1/3/2018,717,198,NonVeg Pizza,11,Spicy Chicken,660,1527,Iowa,273
563,1/3/2018,903,279,NonVeg Pizza,12,Chicken Loaded,780,1746,Iowa,378
515,1/3/2018,75,12,NonVeg Burger,5,Chicken Fillet,39,132,Iowa,48
712,1/3/2018,129,0,NonVeg Burger,6,Chicken Char Grilled,141,138,Iowa,33
712,1/3/2018,81,15,Veg Burger,1,Crispy Veg,45,144,Iowa,51
515,1/3/2018,105,24,Veg Burger,2,Veggie Delight,27,201,Iowa,87
319,1/3/2018,93,21,Veg Burger,3,Veg Char Grilled,54,174,Iowa,57
417,1/3/2018,189,120,Veg Pizza,8,Margherita,-27,342,Missouri,207
816,1/3/2018,54,81,Veg Pizza,9,Veggie Loaded,-141,339,Missouri,150
314,1/3/2018,147,33,NonVeg Pizza,11,Spicy Chicken,48,273,Missouri,114
660,1/3/2018,126,36,NonVeg Pizza,12,Chicken Loaded,-12,240,Missouri,135
636,1/3/2018,126,36,NonVeg Pizza,13,Pepperoni,-18,240,Missouri,138
573,1/3/2018,216,39,NonVeg Burger,5,Chicken Fillet,210,387,Missouri,75
573,1/3/2018,210,39,NonVeg Burger,6,Chicken Char Grilled,201,378,Missouri,75
314,1/3/2018,312,96,Veg Burger,2,Veggie Delight,174,603,Missouri,195
314,1/3/2018,267,66,Veg Burger,3,Veg Char Grilled,201,522,Missouri,132
234,1/3/2018,96,15,Veg Pizza,8,Margherita,66,168,Ohio,51
513,1/3/2018,141,24,Veg Pizza,9,Veggie Loaded,126,252,Ohio,57
513,1/3/2018,378,81,NonVeg Pizza,11,Spicy Chicken,303,672,Ohio,174
419,1/3/2018,375,81,NonVeg Pizza,12,Chicken Loaded,330,684,Ohio,153
614,1/3/2018,489,135,NonVeg Burger,5,Chicken Fillet,420,1038,Ohio,207
330,1/3/2018,213,66,NonVeg Burger,6,Chicken Char Grilled,66,411,Ohio,168
614,1/3/2018,231,54,Veg Burger,1,Crispy Veg,141,429,Ohio,135
330,1/3/2018,216,45,Veg Burger,2,Veggie Delight,156,387,Ohio,111
440,1/3/2018,219,141,Veg Burger,3,Veg Char Grilled,-18,399,Ohio,231
920,1/3/2018,315,57,Veg Pizza,8,Margherita,279,534,Wisconsin,126
715,1/3/2018,216,39,Veg Pizza,9,Veggie Loaded,210,387,Wisconsin,75
608,1/3/2018,231,48,NonVeg Pizza,11,Spicy Chicken,168,411,Wisconsin,117
262,1/3/2018,261,171,NonVeg Pizza,12,Chicken Loaded,3,480,Wisconsin,258
414,1/3/2018,252,66,NonVeg Burger,5,Chicken Fillet,183,495,Wisconsin,129
262,1/3/2018,189,48,NonVeg Burger,6,Chicken Char Grilled,150,357,Wisconsin,87
262,1/3/2018,198,60,Veg Burger,1,Crispy Veg,57,384,Wisconsin,159
715,1/3/2018,396,258,Veg Burger,2,Veggie Delight,75,726,Wisconsin,345
715,1/3/2018,324,78,Veg Burger,3,Veg Char Grilled,246,600,Wisconsin,159
959,1/3/2018,312,96,Veg Pizza,9,Veggie Loaded,174,603,Connecticut,195
475,1/3/2018,267,66,Veg Pizza,10,My Own Veg,204,522,Connecticut,129
860,1/3/2018,216,39,NonVeg Pizza,11,Spicy Chicken,210,387,Connecticut,75
475,1/3/2018,111,21,NonVeg Pizza,13,Pepperoni,81,198,Connecticut,57
203,1/3/2018,261,171,NonVeg Burger,5,Chicken Fillet,0,480,Connecticut,261
203,1/3/2018,213,51,NonVeg Burger,6,Chicken Char Grilled,117,396,Connecticut,135
860,1/3/2018,558,120,Veg Burger,2,Veggie Delight,507,987,Connecticut,216
352,1/3/2018,189,48,Veg Pizza,8,Margherita,156,357,Florida,84
727,1/3/2018,198,60,Veg Pizza,9,Veggie Loaded,54,384,Florida,162
813,1/3/2018,252,66,Veg Pizza,10,My Own Veg,177,495,Florida,132
863,1/3/2018,144,27,NonVeg Pizza,11,Spicy Chicken,120,258,Florida,63
904,1/3/2018,216,39,NonVeg Pizza,13,Pepperoni,210,387,Florida,75
863,1/3/2018,375,81,Veg Burger,3,Veg Char Grilled,330,684,Florida,153
321,1/3/2018,396,258,NonVeg Burger,5,Chicken Fillet,75,726,Florida,345
813,1/3/2018,324,78,NonVeg Burger,6,Chicken Char Grilled,240,600,Florida,162
904,1/3/2018,378,81,Veg Burger,2,Veggie Delight,297,672,Florida,177
781,1/3/2018,213,66,Veg Pizza,9,Veggie Loaded,72,411,Massachusetts,165
413,1/3/2018,141,24,NonVeg Pizza,11,Spicy Chicken,126,252,Massachusetts,57
781,1/3/2018,96,15,NonVeg Pizza,13,Pepperoni,66,168,Massachusetts,51
774,1/3/2018,219,141,NonVeg Burger,5,Chicken Fillet,-18,399,Massachusetts,231
774,1/3/2018,489,135,NonVeg Burger,7,Mutton Char Grilled,420,1038,Massachusetts,207
774,1/3/2018,1260,69,Veg Burger,2,Veggie Delight,1629,1572,Massachusetts,162
603,1/3/2018,126,36,Veg Pizza,9,Veggie Loaded,-12,240,New Hampshire,135
603,1/3/2018,81,15,NonVeg Pizza,11,Spicy Chicken,48,144,New Hampshire,48
603,1/3/2018,129,0,NonVeg Pizza,13,Pepperoni,141,138,New Hampshire,33
603,1/3/2018,189,120,NonVeg Burger,5,Chicken Fillet,-30,342,New Hampshire,210
603,1/3/2018,126,36,NonVeg Burger,7,Mutton Char Grilled,-18,240,New Hampshire,138
603,1/3/2018,192,39,Veg Burger,1,Crispy Veg,129,342,New Hampshire,105
603,1/3/2018,216,45,Veg Burger,2,Veggie Delight,117,381,New Hampshire,138
718,1/3/2018,804,279,Veg Pizza,9,Veggie Loaded,627,1641,New York,381
347,1/3/2018,-96,198,Veg Pizza,10,My Own Veg,-531,582,New York,261
347,1/3/2018,417,78,NonVeg Pizza,11,Spicy Chicken,453,747,New York,111
585,1/3/2018,378,72,NonVeg Pizza,12,Chicken Loaded,405,681,New York,105
646,1/3/2018,351,66,NonVeg Pizza,13,Pepperoni,369,633,New York,102
845,1/3/2018,-186,339,NonVeg Burger,5,Chicken Fillet,-927,201,New York,438
347,1/3/2018,852,198,NonVeg Burger,7,Mutton Char Grilled,864,1671,New York,270
718,1/3/2018,1215,282,Veg Burger,2,Veggie Delight,1152,2157,New York,438
318,1/3/2018,186,45,Veg Pizza,8,Margherita,150,351,Louisiana,84
504,1/3/2018,312,96,Veg Pizza,9,Veggie Loaded,174,603,Louisiana,195
337,1/3/2018,147,27,Veg Burger,2,Veggie Delight,129,261,Louisiana,60
985,1/3/2018,216,39,Veg Burger,3,Veg Char Grilled,210,387,Louisiana,75
225,1/3/2018,261,171,NonVeg Burger,4,Crispy Chicken,3,480,Louisiana,258
504,1/3/2018,315,57,NonVeg Burger,5,Chicken Fillet,279,534,Louisiana,126
985,1/3/2018,231,48,NonVeg Burger,6,Chicken Char Grilled,168,411,Louisiana,117
505,1/3/2018,81,15,Veg Pizza,8,Margherita,45,144,New Mexico,51
505,1/3/2018,105,24,Veg Pizza,9,Veggie Loaded,21,201,New Mexico,90
505,1/3/2018,216,45,Veg Burger,2,Veggie Delight,117,381,New Mexico,138
505,1/3/2018,54,81,Veg Burger,3,Veg Char Grilled,-147,339,New Mexico,153
505,1/3/2018,126,36,NonVeg Burger,4,Crispy Chicken,-12,240,New Mexico,135
505,1/3/2018,189,120,NonVeg Burger,5,Chicken Fillet,-30,342,New Mexico,210
505,1/3/2018,147,33,NonVeg Burger,6,Chicken Char Grilled,48,273,New Mexico,114
918,1/3/2018,198,60,Veg Pizza,8,Margherita,57,384,Oklahoma,159
918,1/3/2018,396,258,Veg Pizza,9,Veggie Loaded,75,726,Oklahoma,345
405,1/3/2018,165,42,Veg Burger,2,Veggie Delight,129,312,Oklahoma,78
405,1/3/2018,141,24,Veg Burger,3,Veg Char Grilled,120,252,Oklahoma,60
405,1/3/2018,375,81,NonVeg Burger,4,Crispy Chicken,330,684,Oklahoma,153
580,1/3/2018,96,15,NonVeg Burger,5,Chicken Fillet,66,168,Oklahoma,51
580,1/3/2018,378,81,NonVeg Burger,6,Chicken Char Grilled,303,672,Oklahoma,174
940,1/3/2018,231,54,Veg Pizza,8,Margherita,138,429,Texas,138
915,1/3/2018,216,45,Veg Pizza,9,Veggie Loaded,156,387,Texas,111
830,1/3/2018,759,198,Veg Burger,2,Veggie Delight,738,1494,Texas,261
915,1/3/2018,327,81,Veg Burger,3,Veg Char Grilled,312,618,Texas,117
979,1/3/2018,324,69,NonVeg Burger,4,Crispy Chicken,240,576,Texas,162
409,1/3/2018,378,72,NonVeg Burger,5,Chicken Fillet,405,681,Texas,105
361,1/3/2018,351,66,NonVeg Burger,6,Chicken Char Grilled,375,633,Texas,99
435,1/3/2018,192,39,Veg Pizza,8,Margherita,126,342,Utah,108
435,1/3/2018,216,45,Veg Pizza,9,Veggie Loaded,117,381,Utah,138
801,1/3/2018,54,81,Veg Pizza,10,My Own Veg,-141,339,Utah,150
435,1/3/2018,189,120,NonVeg Pizza,11,Spicy Chicken,-30,342,Utah,210
801,1/3/2018,147,33,NonVeg Pizza,12,Chicken Loaded,45,273,Utah,117
435,1/3/2018,126,36,NonVeg Pizza,13,Pepperoni,-18,240,Utah,138
801,1/3/2018,186,45,NonVeg Burger,5,Chicken Fillet,150,351,Utah,84
435,1/3/2018,216,39,NonVeg Burger,6,Chicken Char Grilled,210,387,Utah,75
435,1/3/2018,267,66,Veg Burger,1,Crispy Veg,201,522,Utah,132
801,1/3/2018,213,51,Veg Burger,2,Veggie Delight,117,396,Utah,135
435,1/3/2018,312,96,Veg Burger,3,Veg Char Grilled,168,603,Utah,198
801,1/3/2018,210,39,NonVeg Burger,4,Crispy Chicken,201,378,Utah,75
408,1/3/2018,417,78,Veg Pizza,8,Margherita,450,747,California,114
323,1/3/2018,759,198,Veg Pizza,9,Veggie Loaded,735,1494,California,264
760,1/3/2018,327,81,Veg Pizza,10,My Own Veg,306,618,California,120
510,1/3/2018,378,72,NonVeg Pizza,11,Spicy Chicken,405,681,California,105
916,1/3/2018,351,66,NonVeg Pizza,12,Chicken Loaded,375,633,California,99
818,1/3/2018,324,69,NonVeg Pizza,13,Pepperoni,240,576,California,162
323,1/3/2018,519,339,NonVeg Burger,5,Chicken Fillet,120,954,California,438
323,1/3/2018,972,240,NonVeg Burger,6,Chicken Char Grilled,939,1812,California,339
916,1/3/2018,48,102,Veg Burger,1,Crispy Veg,-183,399,California,171
858,1/3/2018,1215,282,Veg Burger,2,Veggie Delight,1152,2157,California,438
408,1/3/2018,-81,150,Veg Burger,3,Veg Char Grilled,-540,405,California,282
310,1/3/2018,717,198,NonVeg Burger,4,Crispy Chicken,663,1527,California,270
775,1/3/2018,519,339,Veg Pizza,8,Margherita,120,954,Nevada,438
702,1/3/2018,639,150,Veg Pizza,9,Veggie Loaded,531,1173,Nevada,282
775,1/3/2018,474,102,Veg Pizza,10,My Own Veg,453,855,Nevada,168
702,1/3/2018,972,240,NonVeg Pizza,11,Spicy Chicken,945,1812,Nevada,336
775,1/3/2018,717,198,NonVeg Pizza,12,Chicken Loaded,660,1527,Nevada,273
775,1/3/2018,-735,279,NonVeg Pizza,13,Pepperoni,-1515,102,Nevada,381
775,1/3/2018,129,0,NonVeg Burger,4,Crispy Chicken,138,138,Nevada,36
702,1/3/2018,81,15,NonVeg Burger,5,Chicken Fillet,45,144,Nevada,51
775,1/3/2018,75,12,NonVeg Burger,6,Chicken Char Grilled,45,132,Nevada,45
702,1/3/2018,126,36,Veg Burger,2,Veggie Delight,-18,240,Nevada,138
775,1/3/2018,105,24,Veg Burger,3,Veg Char Grilled,27,201,Nevada,87
503,1/3/2018,165,30,Veg Pizza,8,Margherita,147,294,Oregon,66
503,1/3/2018,165,42,Veg Pizza,9,Veggie Loaded,129,312,Oregon,78
541,1/3/2018,96,15,NonVeg Pizza,11,Spicy Chicken,72,168,Oregon,48
971,1/3/2018,378,81,NonVeg Pizza,12,Chicken Loaded,303,672,Oregon,174
971,1/3/2018,375,81,NonVeg Pizza,13,Pepperoni,330,684,Oregon,153
503,1/3/2018,213,66,NonVeg Burger,4,Crispy Chicken,66,411,Oregon,168
503,1/3/2018,231,54,NonVeg Burger,5,Chicken Fillet,141,429,Oregon,135
503,1/3/2018,489,135,NonVeg Burger,6,Chicken Char Grilled,420,1038,Oregon,207
971,1/3/2018,219,141,Veg Burger,1,Crispy Veg,-12,399,Oregon,228
971,1/3/2018,261,60,Veg Burger,2,Veggie Delight,108,477,Oregon,189
971,1/3/2018,216,45,Veg Burger,3,Veg Char Grilled,150,387,Oregon,114
360,1/3/2018,558,120,Veg Pizza,8,Margherita,513,987,Washington,213
509,1/3/2018,147,27,Veg Pizza,9,Veggie Loaded,129,261,Washington,60
425,1/3/2018,315,57,NonVeg Pizza,11,Spicy Chicken,276,534,Washington,129
206,1/3/2018,231,48,NonVeg Pizza,12,Chicken Loaded,168,411,Washington,117
360,1/3/2018,261,171,NonVeg Pizza,13,Pepperoni,0,480,Washington,261
425,1/3/2018,189,48,NonVeg Burger,4,Crispy Chicken,156,357,Washington,84
360,1/3/2018,198,60,NonVeg Burger,5,Chicken Fillet,54,384,Washington,162
206,1/3/2018,252,66,NonVeg Burger,6,Chicken Char Grilled,177,495,Washington,132
509,1/3/2018,267,57,Veg Burger,2,Veggie Delight,213,480,Washington,123
206,1/3/2018,396,258,Veg Burger,3,Veg Char Grilled,72,726,Washington,348
720,1/4/2018,489,135,Veg Pizza,8,Margherita,420,1038,Colorado,207
720,1/4/2018,219,141,Veg Pizza,9,Veggie Loaded,-18,399,Colorado,231
720,1/4/2018,222,54,Veg Pizza,10,My Own Veg,129,411,Colorado,135
720,1/4/2018,201,60,NonVeg Pizza,11,Spicy Chicken,57,387,Colorado,162
303,1/4/2018,225,57,NonVeg Pizza,12,Chicken Loaded,150,441,Colorado,123
303,1/4/2018,180,45,NonVeg Pizza,13,Pepperoni,141,339,Colorado,84
719,1/4/2018,351,66,NonVeg Burger,5,Chicken Fillet,375,633,Colorado,99
303,1/4/2018,306,66,NonVeg Burger,6,Chicken Char Grilled,213,543,Colorado,162
970,1/4/2018,396,75,Veg Burger,1,Crispy Veg,426,714,Colorado,108
970,1/4/2018,300,75,Veg Burger,2,Veggie Delight,279,570,Colorado,111
303,1/4/2018,435,84,Veg Burger,3,Veg Char Grilled,468,783,Colorado,120
847,1/4/2018,396,75,Veg Pizza,8,Margherita,423,714,Illinois,111
708,1/4/2018,300,75,Veg Pizza,9,Veggie Loaded,276,570,Illinois,114
815,1/4/2018,435,84,Veg Pizza,10,My Own Veg,471,783,Illinois,117
309,1/4/2018,351,66,NonVeg Pizza,11,Spicy Chicken,369,633,Illinois,102
773,1/4/2018,306,66,NonVeg Pizza,12,Chicken Loaded,219,543,Illinois,159
309,1/4/2018,1005,249,NonVeg Burger,5,Chicken Fillet,978,1878,Illinois,345
815,1/4/2018,717,198,NonVeg Burger,6,Chicken Char Grilled,663,1527,Illinois,270
630,1/4/2018,795,189,Veg Burger,2,Veggie Delight,696,1458,Illinois,327
312,1/4/2018,534,117,Veg Burger,3,Veg Char Grilled,516,963,Illinois,186
563,1/4/2018,1005,249,Veg Pizza,8,Margherita,978,1878,Iowa,345
319,1/4/2018,534,117,Veg Pizza,9,Veggie Loaded,513,963,Iowa,189
712,1/4/2018,717,198,NonVeg Pizza,11,Spicy Chicken,660,1527,Iowa,273
563,1/4/2018,954,294,NonVeg Pizza,12,Chicken Loaded,828,1848,Iowa,396
515,1/4/2018,78,12,NonVeg Burger,5,Chicken Fillet,45,138,Iowa,48
712,1/4/2018,129,0,NonVeg Burger,6,Chicken Char Grilled,141,138,Iowa,33
515,1/4/2018,84,15,Veg Burger,1,Crispy Veg,48,150,Iowa,51
319,1/4/2018,99,24,Veg Burger,2,Veggie Delight,12,195,Iowa,90
641,1/4/2018,84,18,Veg Burger,3,Veg Char Grilled,39,156,Iowa,57
417,1/4/2018,189,120,Veg Pizza,8,Margherita,-27,342,Missouri,207
636,1/4/2018,120,84,Veg Pizza,9,Veggie Loaded,-54,426,Missouri,156
417,1/4/2018,153,36,NonVeg Pizza,11,Spicy Chicken,48,282,Missouri,120
417,1/4/2018,108,33,NonVeg Pizza,12,Chicken Loaded,-39,207,Missouri,135
314,1/4/2018,132,39,NonVeg Pizza,13,Pepperoni,-9,252,Missouri,138
314,1/4/2018,204,39,NonVeg Burger,5,Chicken Fillet,192,369,Missouri,75
573,1/4/2018,201,36,NonVeg Burger,6,Chicken Char Grilled,195,357,Missouri,69
573,1/4/2018,294,90,Veg Burger,2,Veggie Delight,156,570,Missouri,189
573,1/4/2018,273,69,Veg Burger,3,Veg Char Grilled,210,534,Missouri,132
234,1/4/2018,96,15,Veg Pizza,8,Margherita,72,168,Ohio,48
330,1/4/2018,135,24,Veg Pizza,9,Veggie Loaded,117,240,Ohio,57
937,1/4/2018,402,87,NonVeg Pizza,11,Spicy Chicken,324,711,Ohio,183
234,1/4/2018,465,102,NonVeg Pizza,12,Chicken Loaded,432,855,Ohio,174
216,1/4/2018,489,135,NonVeg Burger,5,Chicken Fillet,414,1038,Ohio,210
419,1/4/2018,201,60,NonVeg Burger,6,Chicken Char Grilled,57,387,Ohio,162
567,1/4/2018,222,54,Veg Burger,1,Crispy Veg,126,411,Ohio,138
330,1/4/2018,192,39,Veg Burger,2,Veggie Delight,120,342,Ohio,111
513,1/4/2018,219,141,Veg Burger,3,Veg Char Grilled,-12,399,Ohio,228
414,1/4/2018,252,45,Veg Pizza,8,Margherita,204,426,Wisconsin,114
262,1/4/2018,216,39,Veg Pizza,9,Veggie Loaded,210,387,Wisconsin,75
262,1/4/2018,204,42,NonVeg Pizza,11,Spicy Chicken,138,363,Wisconsin,111
608,1/4/2018,261,171,NonVeg Pizza,12,Chicken Loaded,3,480,Wisconsin,258
608,1/4/2018,246,63,NonVeg Burger,5,Chicken Fillet,174,483,Wisconsin,129
920,1/4/2018,174,42,NonVeg Burger,6,Chicken Char Grilled,141,330,Wisconsin,78
715,1/4/2018,210,63,Veg Burger,1,Crispy Veg,72,405,Wisconsin,162
608,1/4/2018,396,258,Veg Burger,2,Veggie Delight,75,726,Wisconsin,345
262,1/4/2018,336,81,Veg Burger,3,Veg Char Grilled,258,624,Wisconsin,162
203,1/4/2018,294,90,Veg Pizza,9,Veggie Loaded,150,570,Connecticut,192
475,1/4/2018,273,69,Veg Pizza,10,My Own Veg,204,534,Connecticut,135
959,1/4/2018,204,39,NonVeg Pizza,11,Spicy Chicken,192,369,Connecticut,75
959,1/4/2018,111,21,NonVeg Pizza,13,Pepperoni,81,198,Connecticut,57
959,1/4/2018,528,114,Veg Burger,2,Veggie Delight,477,933,Connecticut,207
203,1/4/2018,261,171,NonVeg Burger,5,Chicken Fillet,0,480,Connecticut,261
860,1/4/2018,204,48,NonVeg Burger,6,Chicken Char Grilled,108,381,Connecticut,132
321,1/4/2018,174,42,Veg Pizza,8,Margherita,138,330,Florida,81
772,1/4/2018,210,63,Veg Pizza,9,Veggie Loaded,66,405,Florida,165
850,1/4/2018,246,63,Veg Pizza,10,My Own Veg,174,483,Florida,129
904,1/4/2018,153,27,NonVeg Pizza,11,Spicy Chicken,135,273,Florida,63
904,1/4/2018,216,39,NonVeg Pizza,13,Pepperoni,210,387,Florida,75
850,1/4/2018,402,87,Veg Burger,2,Veggie Delight,324,711,Florida,183
754,1/4/2018,465,102,Veg Burger,3,Veg Char Grilled,435,855,Florida,171
850,1/4/2018,396,258,NonVeg Burger,5,Chicken Fillet,75,726,Florida,345
754,1/4/2018,336,81,NonVeg Burger,6,Chicken Char Grilled,258,624,Florida,162
774,1/4/2018,201,60,Veg Pizza,9,Veggie Loaded,57,387,Massachusetts,162
351,1/4/2018,135,24,NonVeg Pizza,11,Spicy Chicken,117,240,Massachusetts,57
774,1/4/2018,96,15,NonVeg Pizza,13,Pepperoni,72,168,Massachusetts,48
339,1/4/2018,1353,66,Veg Burger,2,Veggie Delight,1767,1659,Massachusetts,162
339,1/4/2018,195,141,NonVeg Burger,5,Chicken Fillet,-54,375,Massachusetts,231
508,1/4/2018,489,135,NonVeg Burger,7,Mutton Char Grilled,420,1038,Massachusetts,207
603,1/4/2018,132,39,Veg Pizza,9,Veggie Loaded,-12,252,New Hampshire,141
603,1/4/2018,84,15,NonVeg Pizza,11,Spicy Chicken,54,150,New Hampshire,48
603,1/4/2018,129,0,NonVeg Pizza,13,Pepperoni,141,138,New Hampshire,33
603,1/4/2018,216,45,Veg Burger,1,Crispy Veg,147,387,New Hampshire,117
603,1/4/2018,225,48,Veg Burger,2,Veggie Delight,120,399,New Hampshire,144
603,1/4/2018,189,120,NonVeg Burger,5,Chicken Fillet,-27,342,New Hampshire,207
603,1/4/2018,108,33,NonVeg Burger,7,Mutton Char Grilled,-39,207,New Hampshire,135
518,1/4/2018,351,66,NonVeg Pizza,13,Pepperoni,369,633,New York,102
716,1/4/2018,1134,294,Veg Pizza,9,Veggie Loaded,1101,2040,New York,393
718,1/4/2018,-60,192,Veg Pizza,10,My Own Veg,-468,603,New York,255
315,1/4/2018,435,84,NonVeg Pizza,11,Spicy Chicken,468,783,New York,120
347,1/4/2018,396,75,NonVeg Pizza,12,Chicken Loaded,423,714,New York,111
518,1/4/2018,1284,297,Veg Burger,2,Veggie Delight,1230,2277,New York,456
212,1/4/2018,-177,339,NonVeg Burger,5,Chicken Fillet,-912,210,New York,438
914,1/4/2018,975,198,NonVeg Burger,7,Mutton Char Grilled,1047,1803,New York,270
504,1/4/2018,201,51,Veg Pizza,8,Margherita,168,381,Louisiana,87
337,1/4/2018,294,90,Veg Pizza,9,Veggie Loaded,156,570,Louisiana,189
225,1/4/2018,153,27,Veg Burger,2,Veggie Delight,135,276,Louisiana,63
504,1/4/2018,216,39,Veg Burger,3,Veg Char Grilled,213,387,Louisiana,72
985,1/4/2018,261,171,NonVeg Burger,4,Crispy Chicken,3,480,Louisiana,258
318,1/4/2018,252,45,NonVeg Burger,5,Chicken Fillet,201,426,Louisiana,117
504,1/4/2018,204,42,NonVeg Burger,6,Chicken Char Grilled,138,363,Louisiana,111
505,1/4/2018,84,15,Veg Pizza,8,Margherita,54,150,New Mexico,48
505,1/4/2018,99,24,Veg Pizza,9,Veggie Loaded,12,195,New Mexico,90
505,1/4/2018,225,48,Veg Burger,2,Veggie Delight,120,399,New Mexico,144
505,1/4/2018,120,84,Veg Burger,3,Veg Char Grilled,-48,426,New Mexico,153
505,1/4/2018,108,33,NonVeg Burger,4,Crispy Chicken,-39,207,New Mexico,135
505,1/4/2018,189,120,NonVeg Burger,5,Chicken Fillet,-27,342,New Mexico,207
505,1/4/2018,153,36,NonVeg Burger,6,Chicken Char Grilled,54,282,New Mexico,117
